slurm_task_id,trial_id,relative_update,cross_counter
250,171,7185,1
250,175,9392,1
250,209,8949,1
250,229,8935,1
250,274,1056,1
250,306,3581,1
250,341,6419,1
250,355,3830,1
250,432,9410,1
250,445,3719,1
250,491,6025,1
250,597,4687,1
250,641,5811,1
250,657,397,1
250,708,272,1
250,729,426,1
250,744,8556,1
250,794,6836,1
250,812,942,1
250,851,2473,1
250,876,4706,1
250,928,3714,1
250,943,2487,1
251,28,9898,1
251,72,6811,1
251,80,8217,1
251,158,1761,1
251,164,2778,1
251,165,6398,1
251,169,2666,1
251,310,2050,1
251,317,7508,1
251,317,487,2
251,420,5425,1
251,438,4491,1
251,439,3009,1
251,449,8133,1
251,449,248,2
251,463,9471,1
251,485,8922,1
251,581,5865,1
251,581,300,2
251,621,6046,1
251,673,8766,1
251,683,5217,1
251,699,528,1
251,699,405,2
251,746,1342,1
251,816,3358,1
251,877,8839,1
251,916,9252,1
251,916,283,2
251,922,2172,1
251,929,1624,1
251,932,2162,1
252,41,9643,1
252,46,2191,1
252,46,198,2
252,57,1803,1
252,90,5005,1
252,120,8239,1
252,124,3042,1
252,211,2746,1
252,249,4408,1
252,323,4557,1
252,509,3471,1
252,517,3629,1
252,538,5278,1
252,571,2425,1
252,708,3422,1
252,769,4258,1
252,800,3990,1
252,843,9823,1
252,883,9368,1
252,921,4682,1
252,940,5855,1
252,949,9306,1
252,990,8870,1
253,66,6416,1
253,72,4356,1
253,119,2232,1
253,155,1384,1
253,166,4973,1
253,214,407,1
253,216,2839,1
253,275,5767,1
253,353,329,1
253,397,9868,1
253,482,3866,1
253,482,393,2
253,490,1288,1
253,509,2496,1
253,523,3158,1
253,528,8662,1
253,529,3651,1
253,542,3899,1
253,552,3567,1
253,554,9174,1
253,603,2763,1
253,603,709,2
253,683,6147,1
253,772,628,1
253,805,9374,1
253,931,6654,1
253,948,7513,1
253,948,550,2
253,999,6482,1
254,25,6589,1
254,25,87,2
254,36,3433,1
254,60,8596,1
254,99,7911,1
254,121,6441,1
254,121,303,2
254,210,2369,1
254,269,4270,1
254,317,8378,1
254,326,7730,1
254,333,8924,1
254,355,2953,1
254,375,2462,1
254,375,152,2
254,387,1404,1
254,401,3555,1
254,438,9704,1
254,438,162,2
254,452,8568,1
254,469,7300,1
254,509,8801,1
254,519,5985,1
254,542,6834,1
254,572,6705,1
254,655,7340,1
254,667,8572,1
254,671,4002,1
254,671,428,2
254,703,2383,1
254,787,9376,1
254,813,7026,1
254,813,370,2
255,8,9786,1
255,36,1810,1
255,47,1743,1
255,54,5653,1
255,66,534,1
255,107,3389,1
255,117,8557,1
255,135,8799,1
255,135,421,2
255,154,2345,1
255,184,1616,1
255,194,2099,1
255,209,979,1
255,327,8465,1
255,327,415,2
255,430,6562,1
255,450,3091,1
255,608,5299,1
255,612,582,1
255,677,8122,1
255,720,9137,1
255,726,346,1
255,727,1451,1
255,754,4941,1
255,757,5518,1
255,775,7778,1
255,776,8009,1
255,810,2754,1
255,829,3946,1
255,830,5026,1
255,852,2710,1
255,863,264,1
255,900,8439,1
255,959,3086,1
256,40,531,1
256,89,8481,1
256,97,238,1
256,119,9077,1
256,134,5890,1
256,182,6230,1
256,261,3434,1
256,261,4549,2
256,335,4459,1
256,457,6432,1
256,463,7968,1
256,463,339,2
256,463,496,3
256,491,9523,1
256,497,7130,1
256,511,5181,1
256,612,9756,1
256,696,7735,1
256,897,5901,1
256,919,6722,1
257,2,5200,1
257,9,5073,1
257,10,7946,1
257,10,408,2
257,21,4171,1
257,23,2877,1
257,44,9731,1
257,51,3781,1
257,57,7895,1
257,150,1161,1
257,171,1152,1
257,212,4514,1
257,212,380,2
257,242,8849,1
257,269,6302,1
257,331,9008,1
257,338,4606,1
257,365,8351,1
257,368,6851,1
257,385,2656,1
257,407,3220,1
257,448,685,1
257,503,8192,1
257,590,1587,1
257,614,8285,1
257,628,4083,1
257,661,6321,1
257,740,2900,1
257,772,5465,1
257,772,275,2
257,837,9936,1
257,921,6683,1
257,956,2545,1
257,957,5626,1
257,957,422,2
257,967,5229,1
258,6,2295,1
258,32,1713,1
258,35,1944,1
258,102,2890,1
258,246,6538,1
258,303,6330,1
258,471,1516,1
258,525,3518,1
258,553,6740,1
258,560,1642,1
258,610,5020,1
258,632,8170,1
258,632,270,2
258,649,9353,1
258,662,8535,1
258,669,2401,1
258,679,5557,1
258,737,4558,1
258,818,6810,1
258,973,5551,1
258,997,2502,1
259,41,4430,1
259,49,6815,1
259,121,9751,1
259,154,315,1
259,171,353,1
259,171,252,2
259,171,533,3
259,205,2848,1
259,224,8685,1
259,266,1714,1
259,283,8148,1
259,311,916,1
259,366,1562,1
259,441,4281,1
259,444,1877,1
259,509,8130,1
259,528,1159,1
259,609,1146,1
259,623,3460,1
259,685,6672,1
259,685,524,2
259,698,2288,1
259,706,4160,1
259,750,8165,1
259,815,7755,1
259,917,9782,1
260,5,7348,1
260,5,548,2
260,5,500,3
260,31,5279,1
260,48,7016,1
260,48,393,2
260,60,2398,1
260,80,4401,1
260,132,108,1
260,152,7086,1
260,188,463,1
260,209,9543,1
260,211,5815,1
260,251,970,1
260,383,984,1
260,390,9531,1
260,496,8964,1
260,496,398,2
260,512,6397,1
260,619,8504,1
260,619,261,2
260,713,868,1
260,745,9695,1
260,963,5990,1
260,966,9097,1
260,984,7378,1
261,9,7002,1
261,16,7016,1
261,16,809,2
261,51,1441,1
261,73,1545,1
261,161,7288,1
261,168,8572,1
261,168,339,2
261,191,6870,1
261,296,1412,1
261,350,3770,1
261,436,584,1
261,447,1055,1
261,463,5341,1
261,463,3301,2
261,479,6023,1
261,488,5617,1
261,488,288,2
261,492,8059,1
261,614,5347,1
261,669,333,1
261,711,1433,1
261,721,9098,1
261,802,1474,1
261,802,494,2
261,863,4937,1
261,949,1313,1
261,966,6714,1
261,994,1982,1
262,49,5975,1
262,49,249,2
262,52,8105,1
262,60,3780,1
262,97,3806,1
262,106,5110,1
262,140,1838,1
262,192,6918,1
262,192,434,2
262,192,502,3
262,212,292,1
262,250,7266,1
262,274,9950,1
262,464,1933,1
262,464,469,2
262,502,410,1
262,768,576,1
262,827,8777,1
262,828,4122,1
262,902,4700,1
262,918,5378,1
262,926,1227,1
262,978,6921,1
263,11,845,1
263,93,2591,1
263,93,6443,2
263,142,4199,1
263,144,203,1
263,146,6761,1
263,150,4253,1
263,161,8474,1
263,175,4395,1
263,189,1971,1
263,238,9514,1
263,278,5365,1
263,332,8612,1
263,358,2719,1
263,379,4969,1
263,414,6429,1
263,427,3982,1
263,476,1387,1
263,620,2703,1
263,661,2424,1
263,661,6678,2
263,664,5850,1
263,671,1820,1
263,671,344,2
263,721,7502,1
263,738,5540,1
263,777,4696,1
263,836,5121,1
263,836,399,2
263,871,2648,1
263,881,5732,1
263,885,8117,1
263,909,2705,1
263,923,371,1
263,930,658,1
263,983,5632,1
263,983,401,2
264,14,3819,1
264,193,5499,1
264,218,9316,1
264,238,4403,1
264,274,1573,1
264,290,8143,1
264,290,567,2
264,320,8368,1
264,342,1160,1
264,391,4541,1
264,548,4058,1
264,557,739,1
264,557,311,2
264,565,2308,1
264,579,839,1
264,602,7726,1
264,641,1621,1
264,733,7641,1
264,766,3104,1
264,794,5505,1
264,823,6172,1
264,823,449,2
264,837,509,1
264,839,1507,1
264,853,8642,1
264,853,650,2
264,853,374,3
264,915,7344,1
264,915,222,2
264,969,4338,1
264,998,3002,1
265,10,366,1
265,30,1940,1
265,75,1388,1
265,92,3160,1
265,156,1896,1
265,166,6110,1
265,242,8414,1
265,292,8514,1
265,311,4610,1
265,335,6619,1
265,391,4953,1
265,405,4430,1
265,407,156,1
265,421,335,1
265,439,691,1
265,490,9555,1
265,507,8756,1
265,528,1794,1
265,550,2313,1
265,575,6569,1
265,579,8963,1
265,650,9463,1
265,650,328,2
265,710,8488,1
265,714,9712,1
265,745,1740,1
265,765,9653,1
265,819,1207,1
265,867,6130,1
265,912,9539,1
265,970,1898,1
265,973,371,1
265,994,5561,1
265,994,476,2
266,41,7814,1
266,41,347,2
266,55,2646,1
266,94,3305,1
266,100,5334,1
266,100,272,2
266,104,4192,1
266,163,7273,1
266,201,650,1
266,201,304,2
266,326,1914,1
266,326,365,2
266,326,3560,3
266,330,3585,1
266,330,455,2
266,458,5689,1
266,468,7793,1
266,479,3687,1
266,526,2940,1
266,544,6530,1
266,559,4285,1
266,572,9651,1
266,573,1390,1
266,580,975,1
266,580,4548,2
266,632,3680,1
266,657,7785,1
266,679,6059,1
266,761,5968,1
266,774,9342,1
266,863,9642,1
266,864,6346,1
266,887,6359,1
267,33,4742,1
267,146,189,1
267,167,8040,1
267,209,8281,1
267,252,1172,1
267,252,263,2
267,309,1486,1
267,368,1588,1
267,370,5333,1
267,372,7662,1
267,421,5942,1
267,455,3692,1
267,467,6051,1
267,467,489,2
267,468,7491,1
267,576,3466,1
267,589,1023,1
267,589,282,2
267,596,1103,1
267,596,473,2
267,610,9784,1
267,631,7128,1
267,724,7258,1
267,781,2474,1
267,793,1578,1
267,832,7196,1
267,892,3990,1
267,892,504,2
267,939,708,1
268,3,7667,1
268,23,1544,1
268,77,9707,1
268,78,7157,1
268,98,1886,1
268,150,7659,1
268,310,3154,1
268,310,256,2
268,321,1440,1
268,325,1232,1
268,338,8707,1
268,347,8254,1
268,378,6033,1
268,398,1123,1
268,418,7654,1
268,431,2089,1
268,435,7899,1
268,450,9601,1
268,477,3308,1
268,561,1163,1
268,580,2458,1
268,644,1408,1
268,676,6479,1
268,695,4898,1
268,757,9045,1
268,854,9657,1
268,881,8244,1
268,913,9420,1
268,935,1925,1
268,940,669,1
268,972,3903,1
268,972,556,2
268,984,4549,1
269,31,7652,1
269,66,8219,1
269,66,280,2
269,95,4496,1
269,104,363,1
269,218,4750,1
269,237,9970,1
269,244,422,1
269,244,418,2
269,250,3831,1
269,313,993,1
269,351,1295,1
269,352,1614,1
269,352,286,2
269,466,1183,1
269,494,6212,1
269,520,8949,1
269,534,6736,1
269,624,6228,1
269,636,2482,1
269,637,4878,1
269,653,9709,1
269,676,6107,1
269,704,6085,1
269,705,5100,1
269,705,237,2
269,724,4809,1
269,728,3423,1
269,758,7287,1
269,775,6398,1
269,775,369,2
269,880,4609,1
269,895,3367,1
269,914,7787,1
269,936,9835,1
270,76,5664,1
270,78,8184,1
270,127,104,1
270,167,4582,1
270,167,349,2
270,172,2003,1
270,223,495,1
270,242,2663,1
270,251,213,1
270,260,3908,1
270,284,907,1
270,312,4931,1
270,409,1580,1
270,454,2649,1
270,482,7381,1
270,519,6508,1
270,561,1056,1
270,620,6263,1
270,622,4728,1
270,630,7247,1
270,659,697,1
270,680,2066,1
270,721,5647,1
270,742,9179,1
270,808,9281,1
270,957,6041,1
270,987,4425,1
270,987,490,2
271,1,8905,1
271,85,7049,1
271,104,4112,1
271,168,9877,1
271,200,5863,1
271,252,2970,1
271,313,4378,1
271,340,9083,1
271,414,9666,1
271,439,1012,1
271,441,7651,1
271,578,5085,1
271,633,4671,1
271,733,300,1
271,891,3359,1
271,891,356,2
271,925,3482,1
271,969,7675,1
272,39,6045,1
272,68,4543,1
272,111,4707,1
272,211,4984,1
272,251,6452,1
272,442,3686,1
272,472,4861,1
272,472,434,2
272,544,3959,1
272,581,3704,1
272,587,2112,1
272,659,6789,1
272,676,5511,1
272,681,8536,1
272,713,450,1
272,713,310,2
272,717,4534,1
272,743,5064,1
272,786,2999,1
272,811,6281,1
272,896,1917,1
272,960,9084,1
273,14,5247,1
273,14,697,2
273,20,9102,1
273,46,7207,1
273,53,8528,1
273,73,1497,1
273,77,7059,1
273,77,432,2
273,131,440,1
273,163,1017,1
273,213,2890,1
273,279,8229,1
273,279,490,2
273,384,5293,1
273,419,9486,1
273,442,2199,1
273,454,4280,1
273,475,9200,1
273,576,2644,1
273,586,3282,1
273,596,6110,1
273,632,3143,1
273,632,172,2
273,662,5079,1
273,690,8601,1
273,690,648,2
273,690,431,3
273,695,9173,1
273,825,8804,1
273,835,3274,1
273,839,7538,1
273,897,2570,1
273,921,5734,1
273,947,6846,1
273,970,3862,1
273,970,1518,2
273,985,6747,1
274,51,6490,1
274,225,5007,1
274,234,7912,1
274,244,3938,1
274,280,1942,1
274,294,7078,1
274,346,3827,1
274,371,4875,1
274,371,660,2
274,425,1601,1
274,476,3378,1
274,537,6686,1
274,585,3444,1
274,657,5689,1
274,670,4249,1
274,707,7807,1
274,800,4392,1
274,800,303,2
274,867,4800,1
274,943,8390,1
275,47,5675,1
275,109,2839,1
275,109,483,2
275,110,8065,1
275,196,6567,1
275,196,348,2
275,196,253,3
275,249,9298,1
275,249,419,2
275,296,916,1
275,501,6832,1
275,538,1189,1
275,653,9050,1
275,838,6608,1
275,838,440,2
275,848,8253,1
275,853,2796,1
275,977,4290,1
275,995,5103,1
275,995,423,2
275,995,299,3
276,21,5008,1
276,21,303,2
276,73,4570,1
276,116,3945,1
276,161,9644,1
276,169,1185,1
276,175,3647,1
276,236,6720,1
276,246,6858,1
276,298,5162,1
276,305,8299,1
276,386,2077,1
276,437,6187,1
276,477,995,1
276,494,2929,1
276,494,219,2
276,523,9907,1
276,535,8517,1
276,535,663,2
276,543,3120,1
276,674,7427,1
276,674,126,2
276,692,5515,1
276,707,3309,1
276,744,6680,1
276,755,9450,1
276,755,354,2
276,823,5693,1
277,3,1216,1
277,3,458,2
277,3,473,3
277,41,4057,1
277,53,3771,1
277,58,6005,1
277,91,6030,1
277,102,575,1
277,171,6170,1
277,197,1835,1
277,402,4485,1
277,434,9960,1
277,493,1171,1
277,554,4332,1
277,560,1465,1
277,582,2242,1
277,625,6087,1
277,678,8586,1
277,687,1079,1
277,696,9282,1
277,727,7152,1
277,728,5926,1
277,750,1513,1
277,778,2285,1
277,810,2094,1
277,852,6728,1
277,852,340,2
277,959,3560,1
277,992,9233,1
277,996,6795,1
277,996,334,2
278,18,6818,1
278,46,8493,1
278,46,361,2
278,57,7439,1
278,72,2745,1
278,125,2869,1
278,137,9882,1
278,142,6857,1
278,156,5361,1
278,271,2256,1
278,300,875,1
278,341,4997,1
278,460,9268,1
278,499,4466,1
278,598,1082,1
278,689,9235,1
278,689,546,2
278,745,8853,1
278,773,1237,1
278,787,3142,1
278,866,8430,1
278,866,296,2
279,9,6667,1
279,42,6446,1
279,69,6130,1
279,70,290,1
279,70,548,2
279,77,5747,1
279,98,3941,1
279,98,626,2
279,98,208,3
279,103,5248,1
279,163,3968,1
279,198,2766,1
279,231,4558,1
279,308,923,1
279,318,8394,1
279,350,1452,1
279,364,2298,1
279,407,8078,1
279,407,543,2
279,431,7305,1
279,454,5137,1
279,456,6648,1
279,460,1680,1
279,487,2940,1
279,517,4809,1
279,517,453,2
279,529,2834,1
279,604,3214,1
279,611,6041,1
279,646,2233,1
279,648,4751,1
279,674,8668,1
279,743,7321,1
279,743,428,2
279,814,8328,1
279,823,7126,1
279,846,4370,1
279,885,7792,1
279,906,9485,1
279,923,8018,1
280,9,3899,1
280,80,546,1
280,110,3782,1
280,123,9563,1
280,127,6721,1
280,158,9932,1
280,165,4906,1
280,172,8944,1
280,189,6295,1
280,192,5703,1
280,215,370,1
280,246,4764,1
280,263,2005,1
280,263,317,2
280,280,4034,1
280,312,1570,1
280,351,6604,1
280,355,382,1
280,455,1752,1
280,464,5860,1
280,489,8052,1
280,676,8037,1
280,715,7661,1
280,729,8893,1
280,765,288,1
280,792,1977,1
280,810,8357,1
280,810,531,2
280,838,1660,1
280,900,8599,1
280,913,1383,1
280,919,584,1
280,919,506,2
280,919,412,3
280,921,3144,1
280,921,5730,2
281,28,6795,1
281,119,817,1
281,165,3037,1
281,258,2959,1
281,266,4639,1
281,295,405,1
281,315,4511,1
281,315,601,2
281,344,3730,1
281,443,9830,1
281,508,9098,1
281,525,7166,1
281,547,743,1
281,551,9696,1
281,579,5451,1
281,588,2497,1
281,670,6906,1
281,675,9854,1
281,696,9700,1
281,705,2280,1
281,773,3456,1
281,885,6349,1
281,885,315,2
281,917,578,1
281,920,5201,1
281,920,154,2
281,920,217,3
281,955,8731,1
281,955,222,2
281,986,2028,1
281,994,7938,1
281,994,306,2
282,92,4334,1
282,140,6619,1
282,154,5607,1
282,182,8375,1
282,182,227,2
282,216,1796,1
282,216,312,2
282,225,3204,1
282,229,9620,1
282,273,6907,1
282,273,373,2
282,280,1383,1
282,286,6935,1
282,319,9244,1
282,334,2010,1
282,346,5373,1
282,358,2757,1
282,361,7908,1
282,370,5739,1
282,370,260,2
282,411,6647,1
282,479,5490,1
282,564,9226,1
282,678,2923,1
282,717,9194,1
282,751,6838,1
282,807,6312,1
282,916,6734,1
282,959,5623,1
282,969,7918,1
282,969,368,2
282,970,3572,1
282,971,737,1
282,994,2545,1
283,27,7065,1
283,29,1122,1
283,87,4515,1
283,142,9233,1
283,142,318,2
283,169,7128,1
283,169,406,2
283,179,319,1
283,223,821,1
283,223,500,2
283,327,9789,1
283,338,4082,1
283,398,9049,1
283,415,4866,1
283,447,6049,1
283,509,8478,1
283,543,5727,1
283,628,1626,1
283,630,340,1
283,635,3093,1
283,643,9803,1
283,649,4881,1
283,699,4241,1
283,712,4867,1
283,719,5027,1
283,944,5814,1
283,980,5529,1
284,58,2465,1
284,96,3277,1
284,121,1636,1
284,141,2128,1
284,208,3454,1
284,329,6909,1
284,404,8064,1
284,467,9099,1
284,530,8237,1
284,547,6603,1
284,557,885,1
284,592,302,1
284,604,5543,1
284,616,5063,1
284,642,3875,1
284,677,7757,1
284,683,6185,1
284,712,9142,1
284,767,5204,1
284,817,5868,1
284,830,7924,1
284,848,7298,1
284,876,7488,1
284,880,8164,1
284,885,4383,1
284,885,380,2
284,885,381,3
284,903,7025,1
284,978,6282,1
285,7,3615,1
285,7,572,2
285,21,3236,1
285,82,5204,1
285,127,6402,1
285,146,802,1
285,185,9032,1
285,238,9947,1
285,308,8370,1
285,339,1665,1
285,388,2315,1
285,398,9808,1
285,439,8355,1
285,454,2640,1
285,673,2589,1
285,776,3038,1
285,788,8653,1
285,800,2138,1
285,851,3876,1
285,858,7615,1
285,984,1066,1
285,985,2275,1
286,23,7918,1
286,112,9445,1
286,112,404,2
286,135,3769,1
286,203,4006,1
286,253,4988,1
286,254,2410,1
286,314,9754,1
286,333,8083,1
286,347,4470,1
286,360,5986,1
286,388,544,1
286,388,395,2
286,388,376,3
286,493,4857,1
286,649,4505,1
286,656,7813,1
286,656,314,2
286,756,8325,1
286,847,9004,1
286,917,5311,1
286,922,673,1
286,931,6960,1
287,23,9034,1
287,28,5513,1
287,30,8765,1
287,32,4772,1
287,67,2915,1
287,67,453,2
287,92,8313,1
287,120,2151,1
287,179,3378,1
287,232,7974,1
287,261,6826,1
287,310,5436,1
287,363,3336,1
287,396,5975,1
287,492,943,1
287,545,593,1
287,595,3304,1
287,780,1468,1
287,813,2670,1
287,886,7918,1
287,908,273,1
288,46,8409,1
288,68,749,1
288,368,222,1
288,368,277,2
288,394,385,1
288,452,5796,1
288,509,4801,1
288,544,3457,1
288,544,240,2
288,591,9397,1
288,592,321,1
288,688,5272,1
288,710,5583,1
288,710,492,2
288,766,199,1
288,793,8978,1
288,882,946,1
288,940,4399,1
288,940,217,2
289,89,7014,1
289,89,319,2
289,171,3125,1
289,188,6611,1
289,189,9968,1
289,190,6491,1
289,190,395,2
289,201,6187,1
289,208,8945,1
289,242,8476,1
289,385,2050,1
289,558,6316,1
289,580,2583,1
289,724,6706,1
289,729,2723,1
289,745,1538,1
289,762,6512,1
289,762,403,2
289,815,1382,1
289,835,4707,1
289,835,469,2
289,883,2732,1
289,916,2433,1
290,15,9658,1
290,117,1314,1
290,219,3564,1
290,247,2142,1
290,282,7181,1
290,323,518,1
290,417,4396,1
290,417,497,2
290,529,8431,1
290,529,416,2
290,546,8336,1
290,563,2222,1
290,563,278,2
290,757,8169,1
290,797,2659,1
290,817,4017,1
290,847,7955,1
290,932,8032,1
290,932,480,2
290,978,4548,1
291,23,8683,1
291,30,4289,1
291,148,2229,1
291,148,2999,2
291,155,6705,1
291,155,661,2
291,164,1050,1
291,291,7762,1
291,294,4016,1
291,295,2742,1
291,343,7528,1
291,346,2552,1
291,391,7062,1
291,424,5707,1
291,441,966,1
291,484,4412,1
291,516,3006,1
291,583,6275,1
291,619,8833,1
291,670,8792,1
291,704,6399,1
291,766,6444,1
291,787,4902,1
291,818,4274,1
291,887,7585,1
291,893,4683,1
291,926,6631,1
291,952,7021,1
291,994,2134,1
292,1,820,1
292,2,6979,1
292,39,3854,1
292,66,3539,1
292,281,1209,1
292,320,1159,1
292,411,6050,1
292,416,1970,1
292,478,9978,1
292,529,560,1
292,602,3689,1
292,620,1450,1
292,640,2363,1
292,736,8791,1
292,739,8154,1
292,745,8526,1
292,745,140,2
292,749,8472,1
292,796,216,1
292,885,2996,1
292,885,474,2
292,943,7723,1
292,943,611,2
292,990,4218,1
293,7,6724,1
293,38,3541,1
293,40,1524,1
293,40,379,2
293,57,2002,1
293,63,1671,1
293,84,5192,1
293,87,3936,1
293,169,8971,1
293,169,276,2
293,186,5232,1
293,207,4782,1
293,228,8589,1
293,246,300,1
293,354,1596,1
293,380,6983,1
293,380,284,2
293,380,278,3
293,387,7262,1
293,395,6825,1
293,433,1013,1
293,439,699,1
293,449,3279,1
293,519,7194,1
293,574,8922,1
293,586,9432,1
293,586,536,2
293,649,4340,1
293,662,519,1
293,735,3288,1
293,745,3636,1
293,769,5248,1
293,776,2457,1
293,803,3828,1
293,830,8103,1
293,891,122,1
293,922,6401,1
294,3,2796,1
294,139,6723,1
294,139,418,2
294,158,6536,1
294,204,4149,1
294,211,9676,1
294,213,2602,1
294,268,7234,1
294,275,8819,1
294,302,9679,1
294,324,775,1
294,399,5537,1
294,505,1386,1
294,611,3287,1
294,639,9901,1
294,646,8549,1
294,646,418,2
294,647,4075,1
294,667,4831,1
294,683,1611,1
294,697,261,1
294,727,1819,1
294,813,5020,1
294,824,5817,1
294,863,5539,1
294,961,3270,1
294,999,6318,1
295,36,9197,1
295,36,282,2
295,80,7832,1
295,90,8214,1
295,124,9107,1
295,196,3054,1
295,237,3533,1
295,288,9892,1
295,306,5684,1
295,331,1982,1
295,331,241,2
295,353,4374,1
295,390,4660,1
295,404,7406,1
295,408,3968,1
295,419,7310,1
295,498,219,1
295,555,9229,1
295,592,9341,1
295,634,2686,1
295,648,957,1
295,655,1485,1
295,656,421,1
295,656,604,2
295,706,1880,1
295,795,375,1
295,838,3329,1
295,893,2728,1
295,894,9754,1
295,933,4864,1
296,7,2762,1
296,16,9858,1
296,51,698,1
296,82,5416,1
296,125,6356,1
296,125,423,2
296,125,516,3
296,147,1152,1
296,152,4352,1
296,262,8689,1
296,267,1480,1
296,275,3199,1
296,283,3226,1
296,301,2069,1
296,359,2657,1
296,517,9307,1
296,544,568,1
296,568,193,1
296,605,3531,1
296,679,1228,1
296,686,2390,1
296,695,5103,1
296,714,1810,1
296,714,325,2
296,731,4017,1
296,734,8862,1
296,768,5838,1
296,768,312,2
296,837,2610,1
296,848,1343,1
296,848,431,2
296,886,5893,1
296,900,5625,1
296,992,5376,1
297,3,7864,1
297,22,424,1
297,56,121,1
297,152,4056,1
297,153,1801,1
297,174,2567,1
297,212,9143,1
297,226,6779,1
297,383,7151,1
297,424,4765,1
297,449,6163,1
297,453,6656,1
297,540,6384,1
297,574,768,1
297,586,2069,1
297,739,2717,1
297,739,311,2
297,739,135,3
297,743,3183,1
297,747,8516,1
297,786,3955,1
297,795,8634,1
297,831,5784,1
297,831,3613,2
297,839,2658,1
297,839,619,2
297,863,9803,1
297,880,2880,1
298,35,1830,1
298,85,1438,1
298,113,3960,1
298,139,5454,1
298,185,4015,1
298,220,4882,1
298,220,374,2
298,242,3664,1
298,291,3402,1
298,293,6629,1
298,327,3351,1
298,347,2969,1
298,356,4518,1
298,445,1758,1
298,445,418,2
298,445,346,3
298,445,363,4
298,532,7690,1
298,541,9789,1
298,602,3771,1
298,616,4066,1
298,628,6294,1
298,779,340,1
298,780,6481,1
298,802,1457,1
298,805,2011,1
298,845,8525,1
298,867,4255,1
298,906,2658,1
298,907,8911,1
298,947,6159,1
298,978,1430,1
299,94,8157,1
299,153,7219,1
299,175,9734,1
299,202,3828,1
299,269,2538,1
299,292,4213,1
299,306,7291,1
299,371,710,1
299,371,550,2
299,373,3669,1
299,573,1442,1
299,627,3856,1
299,647,8296,1
299,698,233,1
299,714,631,1
299,810,5223,1
299,863,8412,1
299,916,1619,1
299,916,2586,2
299,920,1890,1
299,946,7725,1
299,949,7770,1
300,72,9907,1
300,134,4977,1
300,134,329,2
300,144,9057,1
300,160,2267,1
300,160,348,2
300,181,6803,1
300,239,9331,1
300,242,5851,1
300,264,8916,1
300,287,7764,1
300,497,277,1
300,537,6700,1
300,552,9702,1
300,554,7632,1
300,554,288,2
300,558,4093,1
300,558,621,2
300,577,454,1
300,577,3287,2
300,581,3294,1
300,683,2239,1
300,690,5270,1
300,693,2832,1
300,695,8704,1
300,752,485,1
300,785,9077,1
300,870,4922,1
300,937,2304,1
300,976,8308,1
300,1000,3847,1
301,123,3904,1
301,136,4751,1
301,140,2675,1
301,141,9712,1
301,245,7664,1
301,268,1659,1
301,278,2748,1
301,278,472,2
301,350,5332,1
301,392,2007,1
301,463,1594,1
301,537,6797,1
301,537,497,2
301,537,471,3
301,537,266,4
301,595,6121,1
301,602,4088,1
301,650,2991,1
301,667,415,1
301,690,2510,1
301,797,688,1
301,814,7929,1
301,814,494,2
301,818,3256,1
301,822,9066,1
301,823,2068,1
301,833,7721,1
301,881,5727,1
301,881,327,2
301,881,481,3
301,890,9443,1
301,890,545,2
301,967,2947,1
302,1,9618,1
302,58,8826,1
302,80,8949,1
302,106,534,1
302,109,5268,1
302,244,5021,1
302,247,7311,1
302,352,4614,1
302,376,647,1
302,473,6517,1
302,481,9538,1
302,591,6006,1
302,627,8753,1
302,647,4490,1
302,647,115,2
302,745,1196,1
302,823,5839,1
302,835,2759,1
302,840,6212,1
302,936,1186,1
302,999,3663,1
303,7,5799,1
303,44,3820,1
303,48,4732,1
303,65,3974,1
303,67,9821,1
303,69,7241,1
303,69,435,2
303,69,617,3
303,119,7018,1
303,120,5487,1
303,120,618,2
303,133,3699,1
303,149,6854,1
303,180,5355,1
303,260,6350,1
303,264,4189,1
303,271,7566,1
303,273,4688,1
303,297,7092,1
303,304,926,1
303,305,1203,1
303,317,1015,1
303,317,5340,2
303,332,1968,1
303,332,462,2
303,332,489,3
303,385,7599,1
303,445,5989,1
303,465,7303,1
303,471,4119,1
303,475,2864,1
303,562,2110,1
303,567,246,1
303,582,5686,1
303,672,4659,1
303,712,2203,1
303,716,4131,1
303,745,3059,1
303,799,5575,1
303,908,6287,1
303,963,9811,1
304,17,1723,1
304,27,3435,1
304,30,396,1
304,54,3129,1
304,125,1404,1
304,132,7485,1
304,140,7940,1
304,150,6297,1
304,330,4040,1
304,330,390,2
304,353,6077,1
304,377,701,1
304,437,8066,1
304,437,216,2
304,498,5635,1
304,524,2418,1
304,545,624,1
304,557,8968,1
304,688,1512,1
304,814,7406,1
304,880,6016,1
304,881,2547,1
304,962,1391,1
304,962,292,2
304,993,6745,1
304,993,243,2
305,42,410,1
305,116,7512,1
305,160,1891,1
305,251,2008,1
305,348,8938,1
305,361,3155,1
305,361,665,2
305,394,4006,1
305,394,192,2
305,452,4421,1
305,515,6424,1
305,515,258,2
305,572,516,1
305,578,7919,1
305,578,312,2
305,585,7172,1
305,585,415,2
305,604,1091,1
305,632,705,1
305,632,434,2
305,645,4934,1
305,683,3458,1
305,698,6530,1
305,698,609,2
305,770,1991,1
305,797,521,1
305,825,9437,1
305,896,1170,1
305,904,7817,1
305,905,3030,1
305,929,4356,1
305,929,228,2
305,972,9701,1
306,170,2175,1
