"slurm_task_id","trial_id","relative_update","cross_counter","cross_counter_str","first_cross_update"
217,110,726,1,"First",NA
217,149,797,1,"First",NA
217,307,1053,1,"First",NA
217,361,841,1,"First",NA
217,444,4560,1,"First",NA
217,467,3566,1,"First",NA
217,468,992,1,"First",NA
217,526,1236,1,"First",NA
217,562,1392,1,"First",NA
217,599,319,1,"First",NA
217,677,4399,1,"First",NA
217,768,4099,1,"First",NA
217,809,561,1,"First",NA
217,817,849,1,"First",NA
217,909,257,1,"First",NA
217,930,381,1,"First",NA
217,974,2181,1,"First",NA
218,125,1895,1,"First",NA
218,215,4237,1,"First",NA
218,277,4220,1,"First",NA
218,346,4576,1,"First",NA
218,452,1960,1,"First",NA
218,471,4725,1,"First",NA
218,495,2806,1,"First",NA
218,815,2922,1,"First",NA
218,943,566,1,"First",NA
219,21,112,1,"First",NA
219,160,4676,1,"First",NA
219,185,3647,1,"First",NA
219,189,2973,1,"First",NA
219,243,3965,1,"First",NA
219,296,4669,1,"First",NA
219,463,2527,1,"First",NA
219,533,4451,1,"First",NA
219,788,749,1,"First",NA
219,866,2295,1,"First",NA
219,893,2377,1,"First",NA
220,152,2996,1,"First",NA
220,215,2877,1,"First",NA
220,453,2287,1,"First",NA
220,492,3067,1,"First",NA
220,554,2558,1,"First",NA
220,674,3280,1,"First",NA
220,820,3646,1,"First",NA
220,940,1234,1,"First",NA
221,75,4652,1,"First",NA
221,81,3708,1,"First",NA
221,110,3099,1,"First",NA
221,300,3262,1,"First",NA
221,497,2445,1,"First",NA
221,832,3776,1,"First",NA
222,21,4212,1,"First",NA
222,98,3412,1,"First",NA
222,99,2482,1,"First",NA
222,140,3210,1,"First",NA
222,202,4257,1,"First",NA
222,235,3537,1,"First",NA
222,264,1022,1,"First",NA
222,283,4115,1,"First",NA
222,567,1928,1,"First",NA
222,665,2888,1,"First",NA
222,691,2734,1,"First",NA
222,795,2975,1,"First",NA
222,872,1813,1,"First",NA
223,188,4852,1,"First",NA
223,300,3888,1,"First",NA
223,507,712,1,"First",NA
223,550,4952,1,"First",NA
223,600,1198,1,"First",NA
223,842,108,1,"First",NA
223,886,896,1,"First",NA
223,937,3071,1,"First",NA
223,993,2392,1,"First",NA
224,192,2867,1,"First",NA
224,270,1431,1,"First",NA
224,307,1634,1,"First",NA
224,422,1733,1,"First",NA
224,480,2417,1,"First",NA
224,582,1582,1,"First",NA
224,780,4283,1,"First",NA
224,886,4355,1,"First",NA
224,917,3577,1,"First",NA
225,66,4100,1,"First",NA
225,96,798,1,"First",NA
225,134,588,1,"First",NA
225,138,3400,1,"First",NA
225,142,4341,1,"First",NA
225,252,3013,1,"First",NA
225,274,4358,1,"First",NA
225,287,3545,1,"First",NA
225,361,4631,1,"First",NA
225,375,3340,1,"First",NA
225,429,3898,1,"First",NA
225,443,870,1,"First",NA
225,546,2627,1,"First",NA
225,814,843,1,"First",NA
225,861,311,1,"First",NA
225,887,4813,1,"First",NA
225,953,2686,1,"First",NA
226,50,1267,1,"First",NA
226,71,2512,1,"First",NA
226,300,3352,1,"First",NA
226,367,3678,1,"First",NA
226,372,436,1,"First",NA
226,393,241,1,"First",NA
226,422,3751,1,"First",NA
226,700,4214,1,"First",NA
226,702,3197,1,"First",NA
226,755,3437,1,"First",NA
226,792,1733,1,"First",NA
226,832,905,1,"First",NA
226,848,2594,1,"First",NA
227,6,4841,1,"First",NA
227,87,2449,1,"First",NA
227,105,2034,1,"First",NA
227,315,4215,1,"First",NA
227,418,4255,1,"First",NA
227,491,578,1,"First",NA
227,506,4354,1,"First",NA
227,553,2348,1,"First",NA
227,678,259,1,"First",NA
227,686,4611,1,"First",NA
227,725,4850,1,"First",NA
227,868,2803,1,"First",NA
227,1000,4448,1,"First",NA
228,23,4267,1,"First",NA
228,81,1240,1,"First",NA
228,251,2243,1,"First",NA
228,352,1478,1,"First",NA
228,459,639,1,"First",NA
228,515,790,1,"First",NA
228,516,617,1,"First",NA
228,546,4897,1,"First",NA
228,652,2771,1,"First",NA
228,720,2405,1,"First",NA
228,767,3854,1,"First",NA
228,813,4542,1,"First",NA
228,858,1678,1,"First",NA
228,981,2798,1,"First",NA
229,210,639,1,"First",NA
229,351,1578,1,"First",NA
229,679,3755,1,"First",NA
229,762,123,1,"First",NA
229,842,1767,1,"First",NA
229,869,2453,1,"First",NA
230,134,3657,1,"First",NA
230,396,3195,1,"First",NA
230,432,769,1,"First",NA
230,521,3119,1,"First",NA
230,684,2930,1,"First",NA
230,788,3805,1,"First",NA
230,866,1056,1,"First",NA
230,891,1626,1,"First",NA
230,978,2933,1,"First",NA
231,204,1478,1,"First",NA
231,299,2738,1,"First",NA
231,755,4188,1,"First",NA
231,773,4299,1,"First",NA
231,948,1952,1,"First",NA
231,956,4676,1,"First",NA
232,84,4149,1,"First",NA
232,153,1011,1,"First",NA
232,286,3176,1,"First",NA
232,327,663,1,"First",NA
232,475,2307,1,"First",NA
232,492,2220,1,"First",NA
232,514,4882,1,"First",NA
232,540,385,1,"First",NA
232,744,2899,1,"First",NA
232,822,4278,1,"First",NA
232,891,1154,1,"First",NA
232,951,918,1,"First",NA
233,29,4663,1,"First",NA
233,101,1380,1,"First",NA
233,102,3319,1,"First",NA
233,145,4123,1,"First",NA
233,296,222,1,"First",NA
233,297,4539,1,"First",NA
233,414,727,1,"First",NA
233,454,1504,1,"First",NA
233,734,689,1,"First",NA
233,863,2091,1,"First",NA
233,891,4877,1,"First",NA
233,954,1473,1,"First",NA
234,57,2918,1,"First",NA
234,72,4898,1,"First",NA
234,89,2948,1,"First",NA
234,98,617,1,"First",NA
234,281,838,1,"First",NA
234,350,2794,1,"First",NA
234,352,658,1,"First",NA
234,580,2896,1,"First",NA
234,581,2453,1,"First",NA
234,743,2030,1,"First",NA
234,745,626,1,"First",NA
234,805,1678,1,"First",NA
234,851,614,1,"First",NA
234,903,320,1,"First",NA
234,925,1217,1,"First",NA
234,991,3422,1,"First",NA
234,999,411,1,"First",NA
235,27,4703,1,"First",NA
235,120,4047,1,"First",NA
235,152,807,1,"First",NA
235,165,4667,1,"First",NA
235,278,4672,1,"First",NA
235,358,3276,1,"First",NA
235,360,3416,1,"First",NA
235,660,3375,1,"First",NA
235,764,3612,1,"First",NA
235,802,737,1,"First",NA
235,895,3260,1,"First",NA
235,981,4568,1,"First",NA
236,41,4034,1,"First",NA
236,51,4002,1,"First",NA
236,326,2983,1,"First",NA
236,429,4802,1,"First",NA
236,530,419,1,"First",NA
236,583,4424,1,"First",NA
236,722,1667,1,"First",NA
236,750,1191,1,"First",NA
236,793,3719,1,"First",NA
236,812,3321,1,"First",NA
236,820,570,1,"First",NA
236,831,4669,1,"First",NA
236,838,4243,1,"First",NA
236,932,4575,1,"First",NA
236,936,4815,1,"First",NA
236,997,3945,1,"First",NA
237,48,1877,1,"First",NA
237,59,4888,1,"First",NA
237,212,3661,1,"First",NA
237,221,4410,1,"First",NA
237,306,1099,1,"First",NA
237,442,4073,1,"First",NA
237,596,2131,1,"First",NA
237,710,2438,1,"First",NA
237,803,4213,1,"First",NA
237,922,1626,1,"First",NA
237,941,1959,1,"First",NA
238,167,3496,1,"First",NA
238,186,1274,1,"First",NA
238,213,243,1,"First",NA
238,217,308,1,"First",NA
238,357,4337,1,"First",NA
238,619,358,1,"First",NA
238,653,1456,1,"First",NA
238,671,3028,1,"First",NA
238,886,1123,1,"First",NA
238,957,3119,1,"First",NA
239,12,2662,1,"First",NA
239,35,4655,1,"First",NA
239,128,4717,1,"First",NA
239,283,2503,1,"First",NA
239,287,1402,1,"First",NA
239,359,3022,1,"First",NA
239,385,3770,1,"First",NA
239,438,191,1,"First",NA
239,511,2943,1,"First",NA
239,517,82,1,"First",NA
239,539,4499,1,"First",NA
239,557,2721,1,"First",NA
239,670,1754,1,"First",NA
239,830,1751,1,"First",NA
239,890,3620,1,"First",NA
240,69,4727,1,"First",NA
240,78,88,1,"First",NA
240,95,3687,1,"First",NA
240,100,3921,1,"First",NA
240,200,1174,1,"First",NA
240,448,2525,1,"First",NA
240,520,326,1,"First",NA
240,696,3281,1,"First",NA
240,706,2784,1,"First",NA
240,719,3050,1,"First",NA
240,807,3812,1,"First",NA
241,123,915,1,"First",NA
241,257,4794,1,"First",NA
241,313,386,1,"First",NA
241,572,508,1,"First",NA
241,627,826,1,"First",NA
241,642,1186,1,"First",NA
241,829,1145,1,"First",NA
242,58,1741,1,"First",NA
242,59,3409,1,"First",NA
242,248,184,1,"First",NA
242,417,1367,1,"First",NA
242,430,1464,1,"First",NA
242,504,203,1,"First",NA
242,731,861,1,"First",NA
242,889,2427,1,"First",NA
242,946,1176,1,"First",NA
242,971,4035,1,"First",NA
243,191,2594,1,"First",NA
243,276,1322,1,"First",NA
243,311,2263,1,"First",NA
243,336,1133,1,"First",NA
243,481,3339,1,"First",NA
243,542,218,1,"First",NA
243,559,266,1,"First",NA
243,568,3402,1,"First",NA
243,637,3884,1,"First",NA
243,683,3109,1,"First",NA
243,992,2205,1,"First",NA
244,153,1441,1,"First",NA
244,228,3415,1,"First",NA
244,454,138,1,"First",NA
244,555,2527,1,"First",NA
244,613,2150,1,"First",NA
244,678,862,1,"First",NA
244,717,3772,1,"First",NA
244,746,1421,1,"First",NA
245,112,3608,1,"First",NA
245,119,4705,1,"First",NA
245,163,4804,1,"First",NA
245,416,523,1,"First",NA
245,442,3734,1,"First",NA
245,520,3400,1,"First",NA
245,614,1604,1,"First",NA
245,627,4534,1,"First",NA
245,876,2187,1,"First",NA
246,28,2538,1,"First",NA
246,59,524,1,"First",NA
246,83,3400,1,"First",NA
246,248,1741,1,"First",NA
246,445,4596,1,"First",NA
246,454,1711,1,"First",NA
246,465,4298,1,"First",NA
246,547,4055,1,"First",NA
246,741,4185,1,"First",NA
246,775,3843,1,"First",NA
246,853,161,1,"First",NA
246,893,1878,1,"First",NA
246,945,4258,1,"First",NA
247,72,578,1,"First",NA
247,147,1330,1,"First",NA
247,165,3693,1,"First",NA
247,260,3557,1,"First",NA
247,269,801,1,"First",NA
247,280,3934,1,"First",NA
247,387,2614,1,"First",NA
247,456,4610,1,"First",NA
247,474,251,1,"First",NA
247,501,4063,1,"First",NA
247,672,4676,1,"First",NA
247,804,1705,1,"First",NA
247,858,3636,1,"First",NA
247,913,3980,1,"First",NA
247,932,3315,1,"First",NA
247,993,3580,1,"First",NA
248,89,2491,1,"First",NA
248,211,4090,1,"First",NA
248,225,3455,1,"First",NA
248,254,3033,1,"First",NA
248,718,4216,1,"First",NA
248,722,1845,1,"First",NA
248,736,227,1,"First",NA
248,827,2781,1,"First",NA
248,867,4738,1,"First",NA
248,987,4054,1,"First",NA
249,32,681,1,"First",NA
249,40,4175,1,"First",NA
249,45,735,1,"First",NA
249,59,4703,1,"First",NA
249,72,4332,1,"First",NA
249,110,3130,1,"First",NA
249,198,1026,1,"First",NA
249,368,731,1,"First",NA
249,394,3557,1,"First",NA
249,425,2123,1,"First",NA
249,502,2302,1,"First",NA
249,571,1989,1,"First",NA
249,638,1318,1,"First",NA
249,734,4832,1,"First",NA
249,769,497,1,"First",NA
249,782,3840,1,"First",NA
249,920,2684,1,"First",NA
250,54,4156,1,"First",NA
250,92,694,1,"First",NA
250,98,2251,1,"First",NA
250,118,2418,1,"First",NA
250,274,1056,1,"First",NA
250,306,3581,1,"First",NA
250,355,3830,1,"First",NA
250,445,3719,1,"First",NA
250,597,4687,1,"First",NA
250,657,397,1,"First",NA
250,708,272,1,"First",NA
250,729,426,1,"First",NA
250,812,942,1,"First",NA
250,851,2473,1,"First",NA
250,876,4706,1,"First",NA
250,928,3714,1,"First",NA
250,943,2487,1,"First",NA
251,158,1761,1,"First",NA
251,164,2778,1,"First",NA
251,169,2666,1,"First",NA
251,310,2050,1,"First",NA
251,438,4491,1,"First",NA
251,439,3009,1,"First",NA
251,699,528,1,"First",NA
251,746,1342,1,"First",NA
251,816,3358,1,"First",NA
251,922,2172,1,"First",NA
251,929,1624,1,"First",NA
251,932,2162,1,"First",NA
252,46,2191,1,"First",NA
252,57,1803,1,"First",NA
252,124,3042,1,"First",NA
252,211,2746,1,"First",NA
252,249,4408,1,"First",NA
252,323,4557,1,"First",NA
252,509,3471,1,"First",NA
252,517,3629,1,"First",NA
252,571,2425,1,"First",NA
252,708,3422,1,"First",NA
252,769,4258,1,"First",NA
252,800,3990,1,"First",NA
252,921,4682,1,"First",NA
253,72,4356,1,"First",NA
253,119,2232,1,"First",NA
253,155,1384,1,"First",NA
253,166,4973,1,"First",NA
253,214,407,1,"First",NA
253,216,2839,1,"First",NA
253,353,329,1,"First",NA
253,482,3866,1,"First",NA
253,490,1288,1,"First",NA
253,509,2496,1,"First",NA
253,523,3158,1,"First",NA
253,529,3651,1,"First",NA
253,542,3899,1,"First",NA
253,552,3567,1,"First",NA
253,603,2763,1,"First",NA
253,772,628,1,"First",NA
254,36,3433,1,"First",NA
254,210,2369,1,"First",NA
254,269,4270,1,"First",NA
254,355,2953,1,"First",NA
254,375,2462,1,"First",NA
254,387,1404,1,"First",NA
254,401,3555,1,"First",NA
254,671,4002,1,"First",NA
254,703,2383,1,"First",NA
255,36,1810,1,"First",NA
255,47,1743,1,"First",NA
255,66,534,1,"First",NA
255,107,3389,1,"First",NA
255,154,2345,1,"First",NA
255,184,1616,1,"First",NA
255,194,2099,1,"First",NA
255,209,979,1,"First",NA
255,450,3091,1,"First",NA
255,612,582,1,"First",NA
255,726,346,1,"First",NA
255,727,1451,1,"First",NA
255,754,4941,1,"First",NA
255,810,2754,1,"First",NA
255,829,3946,1,"First",NA
255,852,2710,1,"First",NA
255,863,264,1,"First",NA
255,959,3086,1,"First",NA
256,40,531,1,"First",NA
256,97,238,1,"First",NA
256,261,3434,1,"First",NA
256,335,4459,1,"First",NA
257,21,4171,1,"First",NA
257,23,2877,1,"First",NA
257,51,3781,1,"First",NA
257,150,1161,1,"First",NA
257,171,1152,1,"First",NA
257,212,4514,1,"First",NA
257,338,4606,1,"First",NA
257,385,2656,1,"First",NA
257,407,3220,1,"First",NA
257,448,685,1,"First",NA
257,590,1587,1,"First",NA
257,628,4083,1,"First",NA
257,740,2900,1,"First",NA
257,956,2545,1,"First",NA
258,6,2295,1,"First",NA
258,32,1713,1,"First",NA
258,35,1944,1,"First",NA
258,102,2890,1,"First",NA
258,471,1516,1,"First",NA
258,525,3518,1,"First",NA
258,560,1642,1,"First",NA
258,669,2401,1,"First",NA
258,737,4558,1,"First",NA
258,997,2502,1,"First",NA
259,41,4430,1,"First",NA
259,154,315,1,"First",NA
259,171,353,1,"First",NA
259,205,2848,1,"First",NA
259,266,1714,1,"First",NA
259,311,916,1,"First",NA
259,366,1562,1,"First",NA
259,441,4281,1,"First",NA
259,444,1877,1,"First",NA
259,528,1159,1,"First",NA
259,609,1146,1,"First",NA
259,623,3460,1,"First",NA
259,698,2288,1,"First",NA
259,706,4160,1,"First",NA
260,60,2398,1,"First",NA
260,80,4401,1,"First",NA
260,132,108,1,"First",NA
260,188,463,1,"First",NA
260,251,970,1,"First",NA
260,383,984,1,"First",NA
260,713,868,1,"First",NA
261,51,1441,1,"First",NA
261,73,1545,1,"First",NA
261,296,1412,1,"First",NA
261,350,3770,1,"First",NA
261,436,584,1,"First",NA
261,447,1055,1,"First",NA
261,669,333,1,"First",NA
261,711,1433,1,"First",NA
261,802,1474,1,"First",NA
261,863,4937,1,"First",NA
261,949,1313,1,"First",NA
261,994,1982,1,"First",NA
262,60,3780,1,"First",NA
262,97,3806,1,"First",NA
262,140,1838,1,"First",NA
262,212,292,1,"First",NA
262,464,1933,1,"First",NA
262,502,410,1,"First",NA
262,768,576,1,"First",NA
262,828,4122,1,"First",NA
262,902,4700,1,"First",NA
262,926,1227,1,"First",NA
263,11,845,1,"First",NA
263,93,2591,1,"First",NA
263,142,4199,1,"First",NA
263,144,203,1,"First",NA
263,150,4253,1,"First",NA
263,175,4395,1,"First",NA
263,189,1971,1,"First",NA
263,358,2719,1,"First",NA
263,379,4969,1,"First",NA
263,427,3982,1,"First",NA
263,476,1387,1,"First",NA
263,620,2703,1,"First",NA
263,661,2424,1,"First",NA
263,671,1820,1,"First",NA
263,777,4696,1,"First",NA
263,871,2648,1,"First",NA
263,909,2705,1,"First",NA
263,923,371,1,"First",NA
263,930,658,1,"First",NA
264,14,3819,1,"First",NA
264,238,4403,1,"First",NA
264,274,1573,1,"First",NA
264,342,1160,1,"First",NA
264,391,4541,1,"First",NA
264,548,4058,1,"First",NA
264,557,739,1,"First",NA
264,565,2308,1,"First",NA
264,579,839,1,"First",NA
264,641,1621,1,"First",NA
264,766,3104,1,"First",NA
264,837,509,1,"First",NA
264,839,1507,1,"First",NA
264,969,4338,1,"First",NA
264,998,3002,1,"First",NA
265,10,366,1,"First",NA
265,30,1940,1,"First",NA
265,75,1388,1,"First",NA
265,92,3160,1,"First",NA
265,156,1896,1,"First",NA
265,311,4610,1,"First",NA
265,391,4953,1,"First",NA
265,405,4430,1,"First",NA
265,407,156,1,"First",NA
265,421,335,1,"First",NA
265,439,691,1,"First",NA
265,528,1794,1,"First",NA
265,550,2313,1,"First",NA
265,745,1740,1,"First",NA
265,819,1207,1,"First",NA
265,970,1898,1,"First",NA
265,973,371,1,"First",NA
266,55,2646,1,"First",NA
266,94,3305,1,"First",NA
266,104,4192,1,"First",NA
266,201,650,1,"First",NA
266,326,1914,1,"First",NA
266,330,3585,1,"First",NA
266,479,3687,1,"First",NA
266,526,2940,1,"First",NA
266,559,4285,1,"First",NA
266,573,1390,1,"First",NA
266,580,975,1,"First",NA
266,632,3680,1,"First",NA
267,33,4742,1,"First",NA
267,146,189,1,"First",NA
267,252,1172,1,"First",NA
267,309,1486,1,"First",NA
267,368,1588,1,"First",NA
267,455,3692,1,"First",NA
267,576,3466,1,"First",NA
267,589,1023,1,"First",NA
267,596,1103,1,"First",NA
267,781,2474,1,"First",NA
267,793,1578,1,"First",NA
267,892,3990,1,"First",NA
267,939,708,1,"First",NA
268,23,1544,1,"First",NA
268,98,1886,1,"First",NA
268,310,3154,1,"First",NA
268,321,1440,1,"First",NA
268,325,1232,1,"First",NA
268,398,1123,1,"First",NA
268,431,2089,1,"First",NA
268,477,3308,1,"First",NA
268,561,1163,1,"First",NA
268,580,2458,1,"First",NA
268,644,1408,1,"First",NA
268,695,4898,1,"First",NA
268,935,1925,1,"First",NA
268,940,669,1,"First",NA
268,972,3903,1,"First",NA
268,984,4549,1,"First",NA
269,95,4496,1,"First",NA
269,104,363,1,"First",NA
269,218,4750,1,"First",NA
269,244,422,1,"First",NA
269,250,3831,1,"First",NA
269,313,993,1,"First",NA
269,351,1295,1,"First",NA
269,352,1614,1,"First",NA
269,466,1183,1,"First",NA
269,636,2482,1,"First",NA
269,637,4878,1,"First",NA
269,724,4809,1,"First",NA
269,728,3423,1,"First",NA
269,880,4609,1,"First",NA
269,895,3367,1,"First",NA
270,127,104,1,"First",NA
270,167,4582,1,"First",NA
270,172,2003,1,"First",NA
270,223,495,1,"First",NA
270,242,2663,1,"First",NA
270,251,213,1,"First",NA
270,260,3908,1,"First",NA
270,284,907,1,"First",NA
270,312,4931,1,"First",NA
270,409,1580,1,"First",NA
270,454,2649,1,"First",NA
270,561,1056,1,"First",NA
270,622,4728,1,"First",NA
270,659,697,1,"First",NA
270,680,2066,1,"First",NA
270,987,4425,1,"First",NA
271,104,4112,1,"First",NA
271,252,2970,1,"First",NA
271,313,4378,1,"First",NA
271,439,1012,1,"First",NA
271,633,4671,1,"First",NA
271,733,300,1,"First",NA
271,891,3359,1,"First",NA
271,925,3482,1,"First",NA
272,68,4543,1,"First",NA
272,111,4707,1,"First",NA
272,211,4984,1,"First",NA
272,442,3686,1,"First",NA
272,472,4861,1,"First",NA
272,544,3959,1,"First",NA
272,581,3704,1,"First",NA
272,587,2112,1,"First",NA
272,713,450,1,"First",NA
272,717,4534,1,"First",NA
272,786,2999,1,"First",NA
272,896,1917,1,"First",NA
273,73,1497,1,"First",NA
273,131,440,1,"First",NA
273,163,1017,1,"First",NA
273,213,2890,1,"First",NA
273,442,2199,1,"First",NA
273,454,4280,1,"First",NA
273,576,2644,1,"First",NA
273,586,3282,1,"First",NA
273,632,3143,1,"First",NA
273,835,3274,1,"First",NA
273,897,2570,1,"First",NA
273,970,3862,1,"First",NA
274,244,3938,1,"First",NA
274,280,1942,1,"First",NA
274,346,3827,1,"First",NA
274,371,4875,1,"First",NA
274,425,1601,1,"First",NA
274,476,3378,1,"First",NA
274,585,3444,1,"First",NA
274,670,4249,1,"First",NA
274,800,4392,1,"First",NA
274,867,4800,1,"First",NA
275,109,2839,1,"First",NA
275,296,916,1,"First",NA
275,538,1189,1,"First",NA
275,853,2796,1,"First",NA
275,977,4290,1,"First",NA
276,73,4570,1,"First",NA
276,116,3945,1,"First",NA
276,169,1185,1,"First",NA
276,175,3647,1,"First",NA
276,386,2077,1,"First",NA
276,477,995,1,"First",NA
276,494,2929,1,"First",NA
276,543,3120,1,"First",NA
276,707,3309,1,"First",NA
277,3,1216,1,"First",NA
277,41,4057,1,"First",NA
277,53,3771,1,"First",NA
277,102,575,1,"First",NA
277,197,1835,1,"First",NA
277,402,4485,1,"First",NA
277,493,1171,1,"First",NA
277,554,4332,1,"First",NA
277,560,1465,1,"First",NA
277,582,2242,1,"First",NA
277,687,1079,1,"First",NA
277,750,1513,1,"First",NA
277,778,2285,1,"First",NA
277,810,2094,1,"First",NA
277,959,3560,1,"First",NA
278,72,2745,1,"First",NA
278,125,2869,1,"First",NA
278,271,2256,1,"First",NA
278,300,875,1,"First",NA
278,341,4997,1,"First",NA
278,499,4466,1,"First",NA
278,598,1082,1,"First",NA
278,773,1237,1,"First",NA
278,787,3142,1,"First",NA
279,70,290,1,"First",NA
279,98,3941,1,"First",NA
279,163,3968,1,"First",NA
279,198,2766,1,"First",NA
279,231,4558,1,"First",NA
279,308,923,1,"First",NA
279,350,1452,1,"First",NA
279,364,2298,1,"First",NA
279,460,1680,1,"First",NA
279,487,2940,1,"First",NA
279,517,4809,1,"First",NA
279,529,2834,1,"First",NA
279,604,3214,1,"First",NA
279,646,2233,1,"First",NA
279,648,4751,1,"First",NA
279,846,4370,1,"First",NA
280,9,3899,1,"First",NA
280,80,546,1,"First",NA
280,110,3782,1,"First",NA
280,165,4906,1,"First",NA
280,215,370,1,"First",NA
280,246,4764,1,"First",NA
280,263,2005,1,"First",NA
280,280,4034,1,"First",NA
280,312,1570,1,"First",NA
280,355,382,1,"First",NA
280,455,1752,1,"First",NA
280,765,288,1,"First",NA
280,792,1977,1,"First",NA
280,838,1660,1,"First",NA
280,913,1383,1,"First",NA
280,919,584,1,"First",NA
280,921,3144,1,"First",NA
281,119,817,1,"First",NA
281,165,3037,1,"First",NA
281,258,2959,1,"First",NA
281,266,4639,1,"First",NA
281,295,405,1,"First",NA
281,315,4511,1,"First",NA
281,344,3730,1,"First",NA
281,547,743,1,"First",NA
281,588,2497,1,"First",NA
281,705,2280,1,"First",NA
281,773,3456,1,"First",NA
281,917,578,1,"First",NA
281,986,2028,1,"First",NA
282,92,4334,1,"First",NA
282,216,1796,1,"First",NA
282,225,3204,1,"First",NA
282,280,1383,1,"First",NA
282,334,2010,1,"First",NA
282,358,2757,1,"First",NA
282,678,2923,1,"First",NA
282,970,3572,1,"First",NA
282,971,737,1,"First",NA
282,994,2545,1,"First",NA
283,29,1122,1,"First",NA
283,87,4515,1,"First",NA
283,179,319,1,"First",NA
283,223,821,1,"First",NA
283,338,4082,1,"First",NA
283,415,4866,1,"First",NA
283,628,1626,1,"First",NA
283,630,340,1,"First",NA
283,635,3093,1,"First",NA
283,649,4881,1,"First",NA
283,699,4241,1,"First",NA
283,712,4867,1,"First",NA
284,58,2465,1,"First",NA
284,96,3277,1,"First",NA
284,121,1636,1,"First",NA
284,141,2128,1,"First",NA
284,208,3454,1,"First",NA
284,557,885,1,"First",NA
284,592,302,1,"First",NA
284,642,3875,1,"First",NA
284,885,4383,1,"First",NA
285,7,3615,1,"First",NA
285,21,3236,1,"First",NA
285,146,802,1,"First",NA
285,339,1665,1,"First",NA
285,388,2315,1,"First",NA
285,454,2640,1,"First",NA
285,673,2589,1,"First",NA
285,776,3038,1,"First",NA
285,800,2138,1,"First",NA
285,851,3876,1,"First",NA
285,984,1066,1,"First",NA
285,985,2275,1,"First",NA
286,135,3769,1,"First",NA
286,203,4006,1,"First",NA
286,253,4988,1,"First",NA
286,254,2410,1,"First",NA
286,347,4470,1,"First",NA
286,388,544,1,"First",NA
286,493,4857,1,"First",NA
286,649,4505,1,"First",NA
286,922,673,1,"First",NA
287,32,4772,1,"First",NA
287,67,2915,1,"First",NA
287,120,2151,1,"First",NA
287,179,3378,1,"First",NA
287,363,3336,1,"First",NA
287,492,943,1,"First",NA
287,545,593,1,"First",NA
287,595,3304,1,"First",NA
287,780,1468,1,"First",NA
287,813,2670,1,"First",NA
287,908,273,1,"First",NA
288,68,749,1,"First",NA
288,368,222,1,"First",NA
288,394,385,1,"First",NA
288,509,4801,1,"First",NA
288,544,3457,1,"First",NA
288,592,321,1,"First",NA
288,766,199,1,"First",NA
288,882,946,1,"First",NA
288,940,4399,1,"First",NA
289,171,3125,1,"First",NA
289,385,2050,1,"First",NA
289,580,2583,1,"First",NA
289,729,2723,1,"First",NA
289,745,1538,1,"First",NA
289,815,1382,1,"First",NA
289,835,4707,1,"First",NA
289,883,2732,1,"First",NA
289,916,2433,1,"First",NA
290,117,1314,1,"First",NA
290,219,3564,1,"First",NA
290,247,2142,1,"First",NA
290,323,518,1,"First",NA
290,417,4396,1,"First",NA
290,563,2222,1,"First",NA
290,797,2659,1,"First",NA
290,817,4017,1,"First",NA
290,978,4548,1,"First",NA
291,30,4289,1,"First",NA
291,148,2229,1,"First",NA
291,164,1050,1,"First",NA
291,294,4016,1,"First",NA
291,295,2742,1,"First",NA
291,346,2552,1,"First",NA
291,441,966,1,"First",NA
291,484,4412,1,"First",NA
291,516,3006,1,"First",NA
291,787,4902,1,"First",NA
291,818,4274,1,"First",NA
291,893,4683,1,"First",NA
291,994,2134,1,"First",NA
292,1,820,1,"First",NA
292,39,3854,1,"First",NA
292,66,3539,1,"First",NA
292,281,1209,1,"First",NA
292,320,1159,1,"First",NA
292,416,1970,1,"First",NA
292,529,560,1,"First",NA
292,602,3689,1,"First",NA
292,620,1450,1,"First",NA
292,640,2363,1,"First",NA
292,796,216,1,"First",NA
292,885,2996,1,"First",NA
292,990,4218,1,"First",NA
293,38,3541,1,"First",NA
293,40,1524,1,"First",NA
293,57,2002,1,"First",NA
293,63,1671,1,"First",NA
293,87,3936,1,"First",NA
293,207,4782,1,"First",NA
293,246,300,1,"First",NA
293,354,1596,1,"First",NA
293,433,1013,1,"First",NA
293,439,699,1,"First",NA
293,449,3279,1,"First",NA
293,649,4340,1,"First",NA
293,662,519,1,"First",NA
293,735,3288,1,"First",NA
293,745,3636,1,"First",NA
293,776,2457,1,"First",NA
293,803,3828,1,"First",NA
293,891,122,1,"First",NA
294,3,2796,1,"First",NA
294,204,4149,1,"First",NA
294,213,2602,1,"First",NA
294,324,775,1,"First",NA
294,505,1386,1,"First",NA
294,611,3287,1,"First",NA
294,647,4075,1,"First",NA
294,667,4831,1,"First",NA
294,683,1611,1,"First",NA
294,697,261,1,"First",NA
294,727,1819,1,"First",NA
294,961,3270,1,"First",NA
295,196,3054,1,"First",NA
295,237,3533,1,"First",NA
295,331,1982,1,"First",NA
295,353,4374,1,"First",NA
295,390,4660,1,"First",NA
295,408,3968,1,"First",NA
295,498,219,1,"First",NA
295,634,2686,1,"First",NA
295,648,957,1,"First",NA
295,655,1485,1,"First",NA
295,656,421,1,"First",NA
295,706,1880,1,"First",NA
295,795,375,1,"First",NA
295,838,3329,1,"First",NA
